2.660498828389230130e+00,1.610461178545351979e+00,2.000000000000000000e+00
2.636229242243884219e+00,1.605553678974652509e+00,2.000000000000000000e+00
2.611959656098538751e+00,1.601038892802107538e+00,2.000000000000000000e+00
2.587690069953192840e+00,1.596311325700384920e+00,2.000000000000000000e+00
2.563420483807846928e+00,1.590864661727844798e+00,2.000000000000000000e+00
2.539150897662501460e+00,1.584835138093931617e+00,2.000000000000000000e+00
2.514881311517155549e+00,1.578609767312260992e+00,2.000000000000000000e+00
2.490611725371809637e+00,1.572408364579428675e+00,2.000000000000000000e+00
2.466342139226464170e+00,1.566252204104592538e+00,2.000000000000000000e+00
2.442072553081118258e+00,1.560155566507911207e+00,2.000000000000000000e+00
2.417802966935772346e+00,1.554164924279102911e+00,2.000000000000000000e+00
2.393533380790426879e+00,1.548340717409831369e+00,2.000000000000000000e+00
2.369263794645080967e+00,1.542672761404766835e+00,2.000000000000000000e+00
2.344994208499735056e+00,1.536958774688523599e+00,2.000000000000000000e+00
2.320724622354389588e+00,1.530942325611515553e+00,2.000000000000000000e+00
2.296455036209043676e+00,1.524181267612546797e+00,2.000000000000000000e+00
2.272185450063697765e+00,1.516919256005262007e+00,2.000000000000000000e+00
2.247915863918352297e+00,1.509575654820294988e+00,2.000000000000000000e+00
2.223646277773006386e+00,1.502292318306518437e+00,2.000000000000000000e+00
2.199376691627660918e+00,1.495096584384594474e+00,2.000000000000000000e+00
2.175107105482315006e+00,1.488002709414579350e+00,2.000000000000000000e+00
2.150837519336969095e+00,1.481004981256321740e+00,2.000000000000000000e+00
2.126567933191623183e+00,1.474057165601278641e+00,2.000000000000000000e+00
2.102298347046277716e+00,1.466802346607536167e+00,2.000000000000000000e+00
2.078028760900931804e+00,1.458762228851308684e+00,2.000000000000000000e+00
2.053759174755586336e+00,1.450110490627671389e+00,2.000000000000000000e+00
2.029489588610240425e+00,1.441321484405117648e+00,2.000000000000000000e+00
2.005220002464894513e+00,1.432731088908740791e+00,2.000000000000000000e+00
1.980950416319548824e+00,1.424348188123360837e+00,2.000000000000000000e+00
1.956680830174203134e+00,1.416087332446259950e+00,2.000000000000000000e+00
1.932411244028857444e+00,1.407894226693929163e+00,2.000000000000000000e+00
1.908141657883511533e+00,1.399740363255596476e+00,2.000000000000000000e+00
1.883872071738165843e+00,1.391443305452956469e+00,2.000000000000000000e+00
1.859602485592820154e+00,1.382418860534146088e+00,2.000000000000000000e+00
1.835332899447474242e+00,1.372676196037402541e+00,2.000000000000000000e+00
1.811063313302128552e+00,1.362738781632305551e+00,2.000000000000000000e+00
1.786793727156782863e+00,1.352893824753862217e+00,2.000000000000000000e+00
1.762524141011436951e+00,1.343264604432418796e+00,2.000000000000000000e+00
1.738254554866091262e+00,1.333837544476292658e+00,2.000000000000000000e+00
1.713984968720745572e+00,1.324534471531988444e+00,2.000000000000000000e+00
1.689715382575399660e+00,1.315175370832586399e+00,2.000000000000000000e+00
1.665445796430053971e+00,1.305400929661191256e+00,2.000000000000000000e+00
1.641176210284708281e+00,1.294674030351461891e+00,2.000000000000000000e+00
1.616906624139362592e+00,1.283581441636089115e+00,2.000000000000000000e+00
1.592637037994016680e+00,1.272492582681772788e+00,2.000000000000000000e+00
1.568367451848670990e+00,1.261561421024344876e+00,2.000000000000000000e+00
1.544097865703325301e+00,1.250797299071089386e+00,2.000000000000000000e+00
1.519828279557979389e+00,1.240100991628775073e+00,2.000000000000000000e+00
1.495558693412633700e+00,1.229004163386937298e+00,2.000000000000000000e+00
1.471289107267288010e+00,1.216851877958157857e+00,2.000000000000000000e+00
1.447019521121942098e+00,1.204174143934310992e+00,2.000000000000000000e+00
1.422749934976596409e+00,1.191525021722276367e+00,2.000000000000000000e+00
1.398480348831250719e+00,1.179169906621820640e+00,2.000000000000000000e+00
1.374210762685904808e+00,1.167104906985338308e+00,2.000000000000000000e+00
1.349941176540559118e+00,1.155163727880670121e+00,2.000000000000000000e+00
1.325671590395213428e+00,1.142980042158244114e+00,2.000000000000000000e+00
1.301402004249867517e+00,1.129745876507050273e+00,2.000000000000000000e+00
1.277132418104521827e+00,1.115793978931530761e+00,2.000000000000000000e+00
1.252862831959176138e+00,1.101838412191252337e+00,2.000000000000000000e+00
1.228593245813830226e+00,1.088116196689197901e+00,2.000000000000000000e+00
1.204323659668484536e+00,1.074578635989693165e+00,2.000000000000000000e+00
1.180054073523138847e+00,1.060887944565934715e+00,2.000000000000000000e+00
1.155784487377792935e+00,1.046094147611145164e+00,2.000000000000000000e+00
1.131514901232447246e+00,1.030470379595626484e+00,2.000000000000000000e+00
1.107245315087101556e+00,1.014818892465349842e+00,2.000000000000000000e+00
1.082975728941755644e+00,9.994589132062697834e-01,2.000000000000000000e+00
1.058706142796410177e+00,9.842805536000711619e-01,2.000000000000000000e+00
1.034436556651064265e+00,9.686443826957026326e-01,2.000000000000000000e+00
1.010166970505718353e+00,9.515065351575063834e-01,2.000000000000000000e+00
9.858973843603727749e-01,9.338259358198884863e-01,2.000000000000000000e+00
9.616277982150269743e-01,9.164114937831046026e-01,2.000000000000000000e+00
9.373582120696812847e-01,8.994848358696012625e-01,2.000000000000000000e+00
9.130886259243354841e-01,8.827991568051871685e-01,2.000000000000000000e+00
8.888190397789896835e-01,8.653878492575873826e-01,2.000000000000000000e+00
8.645494536336439939e-01,8.462609305033611529e-01,2.000000000000000000e+00
8.402798674882981933e-01,8.268419491194182180e-01,2.000000000000000000e+00
8.160102813429523927e-01,8.077515229643963401e-01,2.000000000000000000e+00
7.917406951976067031e-01,7.889065701836012190e-01,2.000000000000000000e+00
7.674711090522609025e-01,7.692975467253300170e-01,2.000000000000000000e+00
7.432015229069151019e-01,7.475259365001847289e-01,2.000000000000000000e+00
7.189319367615694123e-01,7.253653931086960771e-01,2.000000000000000000e+00
6.946623506162236117e-01,7.036853786869662342e-01,2.000000000000000000e+00
6.703927644708778111e-01,6.824565154339005124e-01,2.000000000000000000e+00
6.461231783255321215e-01,6.611995942395990644e-01,2.000000000000000000e+00
6.218535921801864319e-01,6.377855035108711546e-01,2.000000000000000000e+00
5.975840060348406313e-01,6.128677037120975335e-01,2.000000000000000000e+00
5.733144198894948307e-01,5.883508806995856322e-01,2.000000000000000000e+00
5.490448337441491411e-01,5.643923084339547147e-01,2.000000000000000000e+00
5.247752475988033405e-01,5.403327353980345027e-01,2.000000000000000000e+00
5.005056614534575399e-01,5.141628007746207318e-01,2.000000000000000000e+00
4.762360753081117948e-01,4.874175531259209437e-01,2.000000000000000000e+00
4.519664891627660497e-01,4.611285374540455839e-01,2.000000000000000000e+00
4.276969030174203046e-01,4.338740051504148543e-01,2.000000000000000000e+00
4.034273168720745595e-01,4.059431993186097820e-01,2.000000000000000000e+00
3.791577307267287589e-01,3.783765972370113917e-01,2.000000000000000000e+00
3.548881445813830138e-01,3.502073578207238191e-01,2.000000000000000000e+00
3.306185584360372687e-01,3.223214535407088466e-01,2.000000000000000000e+00
3.063489722906914681e-01,2.953074532609337166e-01,2.000000000000000000e+00
2.820793861453457230e-01,2.693997213473988128e-01,2.000000000000000000e+00
2.578097999999999779e-01,2.429999999999999938e-01,2.000000000000000000e+00
2.578097999999999779e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.552056606060605914e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.526015212121212050e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.499973818181818186e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.473932424242424044e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.447891030303030180e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.421849636363636316e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.395808242424242174e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.369766848484848309e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.343725454545454445e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.317684060606060581e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.291642666666666439e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.265601272727272575e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.239559878787878711e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.213518484848484846e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.187477090909090705e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.161435696969696840e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.135394303030302976e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.109352909090909112e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.083311515151514970e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.057270121212121106e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.031228727272727241e-01,4.344049999999999856e-01,1.000000000000000000e+00
2.005187333333333100e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.979145939393939235e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.953104545454545371e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.927063151515151507e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.901021757575757365e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.874980363636363501e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.848938969696969636e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.822897575757575772e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.796856181818181630e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.770814787878787766e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.744773393939393902e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.718732000000000038e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.692690606060605896e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.666649212121212031e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.640607818181818167e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.614566424242424025e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.588525030303030161e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.562483636363636297e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.536442242424242433e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.510400848484848291e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.484359454545454426e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.458318060606060562e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.432276666666666698e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.406235272727272556e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.380193878787878692e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.354152484848484828e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.328111090909090963e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.302069696969696821e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.276028303030302957e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.249986909090909093e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.223945515151515090e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.197904121212121087e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.171862727272727223e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.145821333333333220e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.119779939393939355e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.093738545454545352e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.067697151515151488e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.041655757575757485e-01,4.344049999999999856e-01,1.000000000000000000e+00
1.015614363636363621e-01,4.344049999999999856e-01,1.000000000000000000e+00
9.895729696969696176e-02,4.344049999999999856e-01,1.000000000000000000e+00
9.635315757575757534e-02,4.344049999999999856e-01,1.000000000000000000e+00
9.374901818181817503e-02,4.344049999999999856e-01,1.000000000000000000e+00
9.114487878787878861e-02,4.344049999999999856e-01,1.000000000000000000e+00
8.854073939393938830e-02,4.344049999999999856e-01,1.000000000000000000e+00
8.593660000000000188e-02,4.344049999999999856e-01,1.000000000000000000e+00
8.333246060606060157e-02,4.344049999999999856e-01,1.000000000000000000e+00
8.072832121212120127e-02,4.344049999999999856e-01,1.000000000000000000e+00
7.812418181818181484e-02,4.344049999999999856e-01,1.000000000000000000e+00
7.552004242424241454e-02,4.344049999999999856e-01,1.000000000000000000e+00
7.291590303030302811e-02,4.344049999999999856e-01,1.000000000000000000e+00
7.031176363636362781e-02,4.344049999999999856e-01,1.000000000000000000e+00
6.770762424242424138e-02,4.344049999999999856e-01,1.000000000000000000e+00
6.510348484848484107e-02,4.344049999999999856e-01,1.000000000000000000e+00
6.249934545454545465e-02,4.344049999999999856e-01,1.000000000000000000e+00
5.989520606060605434e-02,4.344049999999999856e-01,1.000000000000000000e+00
5.729106666666666098e-02,4.344049999999999856e-01,1.000000000000000000e+00
5.468692727272726761e-02,4.344049999999999856e-01,1.000000000000000000e+00
5.208278787878787425e-02,4.344049999999999856e-01,1.000000000000000000e+00
4.947864848484848088e-02,4.344049999999999856e-01,1.000000000000000000e+00
4.687450909090908752e-02,4.344049999999999856e-01,1.000000000000000000e+00
4.427036969696969415e-02,4.344049999999999856e-01,1.000000000000000000e+00
4.166623030303030079e-02,4.344049999999999856e-01,1.000000000000000000e+00
3.906209090909090742e-02,4.344049999999999856e-01,1.000000000000000000e+00
3.645795151515151405e-02,4.344049999999999856e-01,1.000000000000000000e+00
3.385381212121212069e-02,4.344049999999999856e-01,1.000000000000000000e+00
3.124967272727272732e-02,4.344049999999999856e-01,1.000000000000000000e+00
